id_user,id_novel,nama_user,tanggal_ulasan,ulasan,rating_user
U2400131,NI240032,Lexi,24 Januari 2021,"Pukul 10 malam, setelah nyicil skripsian & ngepel rumah, gak sengaja ngeliat buku ini di meja dan mikir: “Baca dikit kali ya, 5 chapter awal terus tidur.” Akhirnya, tanpa update Goodreads ataupun bikin cr thread di twitter, mulai lah kubaca buku ini.

Nope. Aku malah ngabisin 1 buku ini dalam 3 jam dan ended up baru bisa tidur jam setengah 2 pagi. Surprised? No.. not really.

Perempuan yang Menangis kepada Bulan Hitam menceritakan tentang nasib Magi, seorang wanita di Sumba yang menjadi korban kawin tangkap. Semua mimpi, cita-cita, dan passion Magi terancam musnah cuma gara-gara seorang mata keranjang.

(jujur susah bgt nahan diri buat ga ngasih sebutan macem2 ke tu org hhHhH)

Sebagai seorang perempuan yang lahir dan hidup di kota besar di P. Jawa, membaca kisah Magi berasa “ditampar”. Jadi sadar seberapa sedikitnya pengetahuanku tentang kehidupan di luar P. Jawa, dan juga bikin sadar seberapa besar privilege yang kupunya karena lahir di P. Jawa. Dengar istilah kawin tangkap aja belum pernah sama sekali. Kebayangkan culture shock nya pas tau bahwa ini adalah budaya yang masih dilakukan sampai sekarang di Sumba? Ga kebayang gimana kalo aku hidup di lingkungan dimana hidup perempuan ditekan sebegitu besarnya...

Buku ini pace nya sangat cepat (yaiyalah, mana bisa langsung nyelesain kalo ngga), nilai budayanya sangat kental dengan bahasa yang bercampur-campur. Foto-foto suasana di Sumba yang diselipkan juga menarik, namun sepertinya akan lebih baik kalau mereka diletakkan secara kolektif di awal / akhir buku, karena gak jarang foto yang diselipkan itu out-of-context dari bab yang baru saja dibaca. They took me out of the story sometimes. But maybe it’s just me.

Selesai baca buku ini ada kali 5 menit bengong ngeliatin plafon. Sedih. Sedih banget. Fakta bahwa masih sangat banyak Magi-Magi di luar sana yang mengalami hal yang sama karena sebuah budaya... it’s unthinkable. Benar kata buku ini, memang ada budaya yang patut dilestarikan, ada juga yang harusnya diberhentikan saja karena merugikan banyak orang.

This book will haunt me for days to come.",4
U2400132,NI240032,Liliyana Halim,9 April 2021,"Selesaiiiii! Dan sukaaa 🤩🤩🤩. Baca ini ngilu, sedih, nyesek, pengen marahin Ama Bobo gregetan bangettttt rasanya 😔. Baru kali ini baca ketemu tokoh yang seperti Magi Diela 🤩👏🏼👏🏼. Wajib baca menurutku 👌🏼 apalagi.... 👋🏼",4
U2400133,NI240033,Luz Balthasaar,11 Juli 2013,"Kalau saia diminta menyingkat seluruh repiu di dalam satu kalimat, saia kayaknya bakal agak-agak membeo apa yang dikatakan oleh salah satu endorser di sampul buku: ""Jangan biarkan remaja membaca buku ini (tanpa menyebutkan kalau mereka nggak perlu jadi seperti tokoh-tokoh di dalamnya kalau mau dibilang cool/gaul/keren)!",2
U2400134,NI240049,Luz Balthasaar,10 Januari 2013,"Rating asli 3.5, saia bulatkan ke bawah karena rating keseluruhan waktu dikasih masih 4.20.",3
U2400135,NI240033,Magdalena,21 November 2013,"Oke, pertama-tama, saya mau ngomong jujur dulu deh:

Saya sukar menganggap Dead Smokers Club sebagai sebuah karya yang resmi udah terbit jadi novel. Saya jauh lebih merasa, selama membaca dan memikirkan materi apa yang akan masuk review, bahwa saya tengah membaca draft tulisan seseorang.",2
U2400136,NI240014,mahatmanto,18 Juli 2007,"saya kadang-kadang ragu juga dengan bahasa ""jawa/cina semarangan"" yang tersaji dalam dialog-dialog di novel ini.
perasaan saya gak gitu deh bahasa cina semarangan...
tapi ya sudahlah,
mungkin fokusnya nggak ke sana :-)
tapi itu yang bikin saya nggak baca buku ini sampai selesai. juga novel-novel dari penulis yang sama.
kalau esai-esai dia sih asyik dan biasanya saya baca sampai selesai.",2
U2400137,NI240017,Maizal Walfajri,24 Juli 2022,"Kisah seseorang Mantri (wakil bupati) yang sombong dan angkuh di salah satu Kabupaten Jawa Barat pada zaman orde lama. Ceritanya masih sangat relevan dengan kondisi sekarang gimana seseorang memaksakan gaya hidup jauh diatas penghasilannya biar keren atau dipandang lebih oleh orang lain.

Konfliknya sederhana dan monoton dari awal sampai akhir.

Btw, seru aja baca karya Penulis angkatan Balai Pustaka karena diksi dan gaya bahasa kala itu. Dari buku ini jadi tau sistem ngutang kaya dulu kaya gimana hahaha.

",5
U2400138,NI240005,Mali,27 Januari 2019,"xleh bg star rating fr now... will do soon, InsyaAllah

1. Man jadda wa jadda

2. Tiada menetap bg org yg beradab dan berilmu

3. nk tau buku ni psl apa. cer bygkan Harry Potter, except Hogwarts tukar dngan Pondok Madani, magical education tukar dgn pengajian Islam. Basically it's like sekolah agama version of Harry Potter

4. Watak utama; Alif Fikri yg asalnya nk masuk SMA, tp dipujuk ibunya utk belajar agama

5. sbb bg no.4; kbnykn org yg masuk sekolah agama adalah org2 yg 'trbuang', as in x perform dlm ujian or standard education, lastly dorang resort to sekolah agama

6. perkara no.5 mnybbkan bnyk lahir ulama'/ustaz2 yg kurang berkualiti

7. ibu Alif yg sedar perkara ini, tahu bhw Alif ini pandai n bijak, decide utk hntr ke sekolah agama bg melahirkan agamawan yg berkualiti

8. abt life of 6 friends, AKA Sahibul Menara at sekolah agama. agak episodic.

9. one chapter made me cry.

10. highlights n emphasize on sifat ikhlas",5
U2400139,NI240033,Manikmaya,24 April 2015,"Sekumpulan orang gila yang tergabung dalam satu sekolah dan di antara orang2 gila itu ada satu geng yang isinya adalah orang2 gila terbaik tengah berusaha merekrut Adrian dengan cara-cara gila.

Kocak nan absurd. Harusnya novel ini diadaptasi jadi manga atau anime.",4
U2400140,NI240035,Marchel,14 Februari 2011,"Dapat dari kopdar I Tangerang n Tangsel.

no comment ah. Yg jelas sangat tidak direkomendasikan untuk dibaca. Sudah cukup jelas kan?!

0,5 bintang untuk cerita perangnya, lainnya 0 besar.",3
U2400141,NI240049,Nike Andaru,12 Agustus 2011,"Saya ternganga diawal membaca jika ini adalah fiksi fantasi dari penulis Indonesia.

Entah Shienny ini memang penuh dengan imajinasi yang hebat atau saya saja yang jarang membaca fiksi fantasi lokal. Saya bukanlah penyuka fiksi fantasi sebenernya, pas tau dapet buku baca bareng buku Ther Melian ini saya ragu apakah saya bisa membaca buku ini dengan mudah dan dalam tempo waktu sebulan, mengingat bukunya lumayan tebal ya, 400an halaman.

Ternyata, saya menikmati buku ini, tapi mungkin saya perlu membaca sekali lagi untuk mengingat detil ceritanya hingga menunggu ke toko buku untuk membeli buku keduanya.

Covernya oke banget, ukuran font yang pas dan cerita yang menarik, memang membuat buku ini layak dibaca.

review sekian dulu, nanti disambung lagi....",4
U2400142,NI240043,Maria Kristi,24 Oktober 2014,"Setelah membacanya, saya baru tahu kalau ""Meredam Dendam"" ini sejenis novel sastra. Novel yang membuat saya mengernyitkan dahi di puluhan lembar pertama karena nasib si tokoh utama yang begitu tragis dan kelam. Namun makin ke belakang saya makin dapat menangkap pesan moral yang ingin disampaikan penulisnya. Alur ceritanya yang dinamis (kadang ada alur mundur, seperti saat membaca komik 21th century boys) tidak membosankan walau membuat kita sedikit harus berpikir ""ini kejadian sekarang atau dulu ya?"". Lebih seru lagi ada sedikit ""cerita berbingkai"" di sini, waktu Da'i si tokoh utama membaca novel karangan Dayu. Bacaan yang menarik walau agak berat.",4
U2400143,NI240030,Marina,14 Februari 2020,"** Books 17 - 2020 **

Buku ini untuk menyelesaikan Tsundoku Challenge 2020 dan Baca Bareng Pemenang DKJ 2018

4 dari 5 bintang!

""Tapi, kenapa setelah Nabi Besar Muhammad SAW. justru Allah berhenti mengirimkan pemberi ingat? Apakah karena Allah marah kepada manusia yang semakin lama semakin rusak moralnya? Apakah dunia sekarang sudah menjadi kotor, banyak orang-orang jahatnya, sampai-sampai nabi yang tentunya suci tidak dibolehkan lagi ke dunia?"" (Halaman 270)

Review lengkap menyusul ya!

Terimakasih Shira Media dan Solusi Buku!",4
U2400144,NI240023,Mary,2 Oktober 2011,"Saya penggemar berat Marga T., tp khusus buku- bukunya yg dr jaman baheula. Entah kenapa karya-karyanya yg terakhir terasa sangat hambar buat saya.

Dari semua karya-karyanya, Karmila merupakan buku favorit ke-2 setelah Tesa.

Ini bacaan kesukaan saya semasa SMA. Dengan setting usia kuliah, membuat saya membayangkan masa-masa kuliah yg sudah saya tunggu- tunggu sejak SMP.",4
U2400145,NI240015,Maulida Raviola,12 Oktober 2012,"Tema ""Menolak Lupa"" juga barangkali menjadi salah satu muara inspirasi bagi Mbak Ayu. Setelah prahara politik Orde Baru (dalam tingkatan tertentu) usai di 1998 dan kegelisahannya tertuang dalam Saman, Mbak Ayu kini menggugat generasi yang lupa pada Borobudur. Karena mengingat Borobudur bukan hanya mengingatnya dalam konteks yang besar dan muluk, seperti bahwa ia adalah candi Budha terbesar di dunia atau ia masuk dalam warisan sejarah dunia versi Unesco. Mengingat Borobudur juga dapat dilakukan dalam konteks yang personal dan intens, dan di sinilah Mbak Ayu meramunya dengan konsep axis mundi: pusat diri, ambang kesadaran dan ketidaksadaran, sampai dengan kegegapgempitaan penghayatan atas jagat raya.

Kita banyak lupa. Tapi, datang dari generasi yang dibodohi, dengan mudah saya bisa berkelit bahwa saya tak pernah tahu. Tentu, bagaimana bisa lupa jika tak pernah tahu?

Lalita membawa misinya tersendiri untuk menolak lupa dan ketidaktahuan. Setidaknya hanya tahu, itu cukup. Soal percaya atau tidak, setuju atau tidak, itu masalah lain dan bisa diperdebatkan dalam forum-forum lain.

Dalam Lalita saya seperti merasakan gelegak penulis. Begitu banyak dan begitu kaya informasi, serta ketidaksabaran untuk memaparkan semuanya agar para pembaca tahu bahwa bahkan mitos mengenai Drakula pun bisa berkaitan dengan struktur Mandala. Sebagai seorang penikmat fiksi, saya terkesan pada buku ini. Dan sebagai penggemar tulisan-tulisan Ayu Utami, saya tidak pernah merasa ia ""turun kasta"" sejak Saman dan Larung--ia tetap hadir dengan misinya untuk membuat kita tahu (bagi yang tidak pernah tahu) dan ingat (bagi yang lupa).
 ",5
U2400146,NI240046,Maya,11 Januari 2008,"buku ini bagus, jalan ceritanya mengasyikkan. sayangnya gak bisa nemu lanjutannya......",3
U2400147,NI240004,Mel,11 Februari 2009,"buku pertama.
ronggeng dukuh paruk.

ironi.

banyak gambaran tentang alam sekitar dukuh paruk ini. tapi kesan ironis dari alam itu sendiri juga hadir. hukum alam. rantai makanan. pembunuhan terjadi di udara yang lengang, di atas dukuh paruk. burung pipit yang dikejar alap-alap, burung celepuk yang menukik memburu katak lalu setelah kenyang bersuara seperti hantu, anak ayam yang disambar burung elang, tupai dengan seekor kaki seribu tergigit dimulutnya, bahkan hingga sepasang burung madu yang jantannya dimangsa ular hijau setelah tuntas kawin dengan sang betina.

konon, moyang semua orang dukuh paruk adalah ki secamenggala, seorang bromocorah yang sengaja mencari daerah paling sunyi sebagai tempat menghabiskan riwayat keberandalannya...tempat menitipkan darah dagingnya.
itu riwayat yang mengawali terbentuknya dukuh paruk. dukuh paruk berkembang jadi tempat dimana para suami akan beroleh kebebasan untuk meniduri ronggengnya (yang ini sih tempat impian semua laki-laki barangkali ya?), dimana asal usul 'siapa anak siapa' tak akan dipermasalahkan, tempat dimana ronggeng dielukan dan dimanjakan tidak hanya oleh keluarga sang ronggeng tapi hampir seluruh penduduk kampung termasuk kaum perempuannya. dan disitulah srintil tinggal. gadis kecil yang jadi dewasa sebelum waktunya. mendendangkan lagu-lagu kebanggaan ronggeng, lagu erotik, seperti anak-anak lain di desanya sementara para orang tua nembang kidung. dan disanalah dia bertemu rasus. bocah yang usianya kira-kira 3 tahun lebih tua darinya.

ironis ketika rasus- yang mencari figur 'mulia' dari seorang perempuan- menyukai srintil yang tumbuh jadi seorang ronggeng. sosok yang seperti jadi 'milik umum'. seperti ketika rasus memberikan warisan yang paling berharga- sebuah keris antik- untuk seorang srintil agar tampak lebih cantik dan pas saat menari baladewa, menyenangkan hati srintil dan mendapatkan perhatiannya. sementara di sisi lain, keris itu malah dipercaya dapat membuat seorang ronggeng manapun jadi terkenal. dan rasus mengetahuinya belakangan. ironis saat keperawanan srintil diperjualbelikan di malam bukak klambu, dan rasus memenangkannya dibalik layar lalu melepas srintil kembali ke jalur hidupnya jadi seorang ronggeng karena bocah usia dia tidak memiliki daya apapun untuk menahannya. kemudian hari, dia juga bahkan menganggap 'malam itu' tak berkesan sementara srintil berpikiran lain. ironis ketika rasus berhasil mengubah kebenciannya terhadap dukuh paruk- dengan semua kemelaratan, kemiskinan, kebodohan dan alasan yang menghantuinya seputar kepergian ibu rasus yang tak jelas -memutuskan untuk meninggalkan srintil dan memberikan dukuh paruk seorang ronggeng kembali.

sekarang saya baru akan memasuki buku kedua. tunggu lanjutannya ya.
ps. saya menemukan kata 'renjana' di buku ini. 'renjana berahi'.saya kenal kata tsb dari lirik lagu kla project jadul. lol. atas perbincangan dgn rekan durjana artinya 'rasa hati yg kuat'.


----------------------------------------------------------------------

buku kedua.
lintang kemukus dini hari.

naluri. kata hati. kesadaran. apapun sebutannya.

kata diatas bukan sesuatu yang bisa dipinjamkan oleh orang lain. bukan milik umum. tapi milik pribadi. seperti kata hati seorang srintil yang mulai memutuskan hanya meronggeng-- menari-- tanpa berlanjut ke tempat tidur, kesadaran seorang priyayi yang dendam karena ajakannya ditolak srintil dan mengubah rencana untuk menghabisi nyawa srintil menjadi balasan 'berimbang' dengan mempermalukannya, hingga ke naluri para kamitua dukuh paruk-- sakarya dan kartareja, kakek srintil dan sang dukun -- yang akhirnya mencium ketidakberesan dalam keterlibatan ronggeng dukuh paruk di tiap pementasan acara-acara rapat; berisi propaganda politik yang sama sekali tidak mereka mengerti. 'ditunggangi' kepentingan pihak lain karena ketidaktahuannya, lalu dukuh paruk terseret ikut hancur.

sialnya, tak peduli apapun naluri, kata hati, atau kesadaran tiap pribadi, gelap atau terang, benar atau salah, pada akhirnya akan 'bertemu' juga dengan milik pribadi2 lainnya. dalam satu dan banyak rangkaian peristiwa. hasilnya?

baru lanjut buku ketiga.


-------------------------------------------------------------------
buku ketiga.
jantera bianglala.

secara keseluruhan, trilogi ini menarik lah. setting tempat yang pedesaan, sederhana, tapi dengan alur cerita dan tokoh2 yang kuat.

masih ironis dan tragis hingga ke akhir kisah. kedua tokoh utama srintil dan rasus ini akhirnya punya 'kesempatan' kok. hanya tinggal masalah waktu saja. waktu yang ditinjau dari sudut pembaca (imajinasi maksudnya), atau yang tertulis di kisah buku ini sendiri. :P


All truths are easy to understand once they are discovered; the point is to discover them. -Galileo-",4
U2400148,NI240042,Melanie Gani,22 Juli 2019,Obat kuatnya Suar,5
U2400149,NI240002,Meliana,17 Mei 2022,"membaca ""laskar pelangi"" seperti membuka pintu rahasia dan menemukan semua mimpi yang telah kita kuburkan tumbuh dan bertunas menjadi semak-semak. aku bisa membayangkan diriku bergelayut di dahan pohon filicium, suatu sore sehabis langit bermain hujan. aku bisa melihat pelangi yang lengkung, yang menawarkan sejuta petualangan dan impian, yang liar dan berani! yang jujur dan menantang! yang membuatku percaya aku bisa merubah dunia.

andrea hirata dan ""laskar pelangi"" membuatku bangga menjadi diriku sendiri..

(pelajaran moral: apa yang demikian bersahaja dan jujur pasti lahir dari cinta)",5
U2400150,NI240050,Meylis Tianti,26 April 2020,Keren,5
U2400151,NI240006,Hardini,20 Agustus 2009,"... "" jangan kehilangan keseimbangan ! berseru-seru aku pada diri sendiri, memperingatkan. dimana -mana aku harus tolak persembahan gelar, jongkok, dan sembah karena kita sedang menuju ke arah masyarakat, dimana setiap manusia sama harganya, dibalik seriap kehormatan mengintip kebinasaan. dibalik hidup adalah mautdibalik kebesaran adalah kehancuran.dibalik persatuan adalah perpecahan dibalik sembah adfalah umpat maka jalan keselamatan adalah jalan tengah. jangan terima kehormatan atau kebinasaan sepenuhnya ... ""

anak-anak buah minke dibuku ini benar-benar membuatku gemes.Bwuodoh! kt minke. Kwerbau!kt minke. toh begitu ia serahkan juga dirinya untuk menanggung semua kelakuan anak-anak buahnya sebagai tanggung jawabnya sebagai pimpinan yang memimpin mereka dan tetap melindungi.",5
U2400152,NI240009,Michiyo 'jia' Fujiwara,14 Oktober 2012,"Selesai sudah..

Sudah selesai semua petualangan para manusia dan bumi-nya, atas persaudaraan dan kesamaan nasib anak semua bangsa yang tak mau lagi terbelenggu oleh kolonialisme dan keinginan untuk memerdekan diri sendiri dan untuk setiap tindakan yang mereka lakukan, akan menciptakan jejak langkah bagi generasi mereka dan generasi sesudah mereka..

Minke..

Ia pergi dalam kesepian—ia yang sudah dilupakan, dilupakan sudah dalam hidupnya. Ia seorang pemimpin yang dilupakan oleh pengikutnya. Ini hanya terjadi di Hindia, di mana tulang belulang pun dengan cepat dihancurkan oleh kelembapan. Bagaimanapun masih baik dan masih beruntung pemimpin yang dilupakan oleh pengikut daripada seorang penipu yang jadi pemimpin yang berhasil mendapatkan banyak pengikut.

Ubah sudut pandangmu..dan nikmatilah sudut pandang baru ini..bukan lagi dari sudut pandang Minke..tokoh yang kita telah kenal sebelumnya..tapi dari seorang Jacques Pangemanann.. tokoh yang kuanggap tidak penting..sampai-sampai aku tidak mencantumkan nama-nya pada Jejak langkah..

Ia pengawas ketat bangsa-nya sendiri demi keselamatan dan kelangsungan hidup Gubermen. Semua pribumi-telah ditempatkannya dalam sebuah rumah kaca dan diletakkan dalam meja kerjanya. Segalanya menjadi jelas terlihat. Itulah pekerjaannya-mengawasi semua gerak-gerik seisi rumah kaca itu.

Maka bila ia berhasil menyelesaikan tulisan ini, dan sampai pada tangan kalian, hendaklah pada catatannya ini kalian beri judul Rumah Kaca..

Tapi yang terjadi..

Rasa penyesalan dan duka telah memenuhi hati nuraninya..diakhir perjalanan hidupnya, walaupun belum selesai catatannya mengenai Rumah Kaca..paling tidak ia telah berikan;

Kepada Madame Sanikem Le Boucq

..cukuplah semua tertera dalam berkas catatanku Rumah Kaca ini, yang dengan rela kupersembahkan kepadamu. Madamlah hakimku. Hukuman aku terima Madame.

Bersama ini aku serahkan juga padamu naskah-naskah yang memang menjadi hakmu , tulisan R.M Minke, anakmu terkasih. Terserah bagaimana Madame menggunakan dan merawatnya.

Deposuit Potentes de Sede et Exaltavat Humile--Dia Rendahkan Mereka yang Berkuasa dan Naikkan Mereka yang Hina

Adieu Buru..",5
